State,County,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural
Virginia,Buchanan,51027,23158,18885,95.35797565,2.7938509369999998,0.272044218,1.209085413,49.59409275,31.52258399,19.3237758,30335,9.680401479,29.972846500000003,90.06297302,100.0
New Mexico,Union,35059,4292,3275,52.91239515,1.7707362530000001,40.84342964,5.195712953999999,44.12861137,34.1332712,19.26840634,36420,3.09148265,21.59869494,84.07830343,100.0
North Dakota,Kidder,38043,2419,0,94.41918148,0.0,5.084745763,1.7775940469999998,46.92021496,32.65812319,20.83505581,58527,1.5976761069999998,9.034792368,80.30303029999999,100.0
New Jersey,Passaic,34031,507204,0,42.60139904,10.750506699999999,39.87231962,28.46901838,51.3316141,41.24356275,13.12331922,61664,7.043365454,17.51457643,73.28948873,2.410090458
Texas,Hamilton,48193,8232,0,85.76287658,0.716715258,11.50388727,3.41350826,51.22691934,32.51943635,26.06899903,45105,4.863221884,17.82814614,78.51826793,64.3771281
Wyoming,Uinta,56041,20893,14355,87.71837458,0.18666539,8.959938735,3.9869812860000002,49.32752597,43.20585842,10.67821758,53323,6.390754642,10.36122402,81.79308229,43.09593712
Rhode Island,Providence,44007,631344,445095,63.2444436,7.953983882,20.95862161,18.45111381,51.48429382,40.33997314,14.22916825,50637,8.450593649,16.75847881,72.73614295,5.508826857000001
Tennessee,Cannon,47015,13855,0,94.58679177,1.392998917,1.891014074,2.367376398,50.51605918,34.88993143,18.21003248,43654,9.90508267,16.76288869,87.00496303,81.13180204
Indiana,Delaware,18035,116463,0,87.37281368,5.992461125,2.1302903069999997,2.020384156,51.91262461,44.85201309,16.04887389,39537,9.354614851000001,10.47719595,76.71452703,22.81190778
Texas,Fort Bend,48157,683756,0,34.89037025,20.31075413,23.99467061,27.06287038,50.87063221,42.08387202,9.493591281,91152,5.4359105539999995,10.8494692,55.35936248,5.53576767
Indiana,Jackson,18071,43637,31575,89.90077228,0.531658913,6.134702202000001,5.048468043,50.331140999999995,38.18319316,15.25540253,48546,5.569018548,12.94861821,83.83114028,43.732301299999996
Pennsylvania,Monroe,42089,167126,0,68.11627156,12.78257123,14.64404102,10.72723574,50.61689982,37.75594462,14.94860165,58980,10.28984834,10.44967237,76.44606934,38.35388184
Michigan,Wexford,26165,32829,0,94.90084986,0.593987024,1.766730634,1.145328825,49.94364738,36.73581285,17.56678546,40417,8.211542383,11.37396831,83.29434612,64.28898732
Indiana,Greene,18055,32633,0,96.91723102,0.288051972,1.241074985,0.530138204,50.30490608,35.48248705,18.14420985,45153,6.19563052,14.39550305,85.65280401,74.84396201
Virginia,Pittsylvania,51143,62392,49220,74.28195923,21.09244775,2.434607001,2.186177715,50.84786511,32.32786255,19.79740992,43087,6.653382418,17.76090747,85.37726479999999,85.62970428
Ohio,Ross,39141,77193,0,89.86177503,4.337180832,1.152954283,0.862772531,47.53280738,35.86465094,15.15163292,44587,9.916167665,14.25305581,84.69607861,58.67109039
Texas,Randall,48381,128603,93935,74.3030878,2.637574551,19.393793300000002,4.761164203,50.87128605,42.24318251,13.4335902,62635,3.4702089910000002,8.911800857000001,69.5736226,14.37564713
Tennessee,Gibson,47053,49511,0,77.05358405,18.24039102,2.462079134,1.036133385,52.34190382,37.86835249,17.65062309,38854,8.016934648,15.1987622,82.6826946,47.71450999
Texas,Brazoria,48039,338419,226480,49.96527973,12.77026408,29.23210576,13.32490197,49.33617793,41.81118672,10.91812221,72006,5.177032973999999,13.30068166,71.27597361,22.52862699
Tennessee,Washington,47179,126044,0,89.45130272,3.890704833,3.183015455,3.545587255,51.42648599,38.35168671,16.90044746,44444,5.68117808,11.56094317,69.1381503,26.42158417
North Dakota,Pierce,38069,4373,0,96.5927281,1.1891150240000001,0.800365882,0.251543563,49.3254059,32.86073634,23.0048022,43086,1.5751789980000002,11.70716314,85.98927106,35.18476016
West Virginia,Tyler,54095,9000,7205,98.0,0.46666666700000003,0.7111111109999999,0.233333333,50.21111111,31.83333333,20.13333333,38674,8.458542013999999,12.42929216,86.25592417,91.05125977
Indiana,Washington,18175,27792,21160,97.01352907,0.046776051,1.277345999,0.46776050700000005,50.40659182,37.24453079999999,15.46488198,44883,8.659603869,14.48908573,87.29305072,76.84523388
Virginia,Wythe,51197,29171,23195,94.05231223,3.3834973089999996,1.1004079390000001,0.9015803370000001,51.20496383,32.50831305,19.64965205,42888,7.545249691,17.78730622,83.40950855,75.33093894
Ohio,Miami,39109,103864,0,92.98987137,1.953516136,1.515443272,1.667565278,50.67395825,36.56897481,17.2465917,53432,6.3795883170000005,10.91292272,78.93620288,30.79819718
Texas,Coryell,48099,75710,0,59.90754194,13.46057324,17.53533219,6.345264826,50.28662,48.0689473,8.893144895,49275,9.167490607000001,12.43930092,84.85250390000002,19.42351568
Montana,Stillwater,30095,9342,7270,93.63091415,0.353243417,3.329051595,1.7555127380000002,49.17576536,31.53500321,19.79233569,59603,3.829787234,4.96737841,74.55516014,100.0
Indiana,Ohio,18115,6003,4760,96.80159920000001,2.315508912,0.6163584870000001,0.33316675,49.97501249,32.20056638,19.39030485,54653,5.910852713,11.40510949,86.15419708,100.0
Washington,Grant,53025,92530,51245,55.510645200000006,0.652761267,40.12104182,19.25105371,49.60553334,46.74051659,12.57646169,50145,9.068370363,24.88947435,84.38385333,38.74887792
Texas,Wood,48499,43198,33815,83.49923608,5.037270244,9.40089819,3.433029307,50.40742627,31.81165795,26.29751377,47814,9.319079712,14.86928105,82.86236063,74.1993137
Wyoming,Platte,56031,8740,6830,89.35926773,0.057208238,7.814645308999999,2.780320366,47.71167048,32.70022883,22.01372998,41051,3.901046622,9.675889328,80.30039526,58.64774432
New Jersey,Somerset,34035,331686,0,58.51377508,8.953045953,14.14168822,23.9470463,51.18877493,36.12513039,14.09013344,102405,5.357917928,5.932647922999999,47.03455029,5.792656534
Wisconsin,Waupaca,55135,51974,0,94.86089198,0.35209912600000004,2.880286297,1.8162927619999998,49.26501712,33.18967176,19.52322315,52441,4.546457736,9.145423255,82.33569969,64.93989697
New York,Hamilton,36041,4697,3895,95.42261018,0.596125186,1.405152225,2.703853524,49.28677879,28.18820524,26.69789227,52708,9.226333494,13.73426573,78.37762238,100.0
New Mexico,Chaves,35005,65610,0,40.96784027,1.662856272,54.94131992,13.13366865,50.41304679,43.56195702,14.68678555,41356,7.056037335,21.87385985,80.71169703,24.24860995
Montana,Flathead,30029,94696,72845,93.31967559,0.24710653,2.5523781359999997,2.019092676,50.07075272,35.31194559,17.01550224,48407,6.528746287000001,5.474496563,71.07500301,51.48469118
Texas,Leon,48289,16923,12330,76.62943922,7.209123677999999,13.97506352,6.943213377999999,50.30431957,34.47379306,23.12828695,47441,7.61707989,15.46662154,83.27269651,100.0
Texas,Cooke,48097,38878,27075,76.9329698,2.623591749,16.92473893,8.418642934,50.36010083,39.06065127,17.34399918,56269,6.479886512999999,13.87766101,78.40012319,59.03426386
New Mexico,Socorro,35053,17324,0,35.63264835,0.16739783,49.422766100000004,4.975756176,48.88016624,43.03278689,16.67051489,34542,5.758818703999999,20.28606151,80.42441806,49.67536102
New York,Delaware,36025,46480,0,92.60111876,1.727624785,3.57788296,4.012478485,49.75043029,33.79302926,22.01807229,46055,8.272932921,12.20281417,78.69662785,78.36390163
Virginia,Campbell,51031,55061,42760,80.44895661,13.97359292,1.975990265,2.617097401,51.42659959,35.84751457,18.12898422,47005,4.328753218,14.58722881,79.63423068,61.11374494
North Dakota,Renville,38075,2573,1905,93.43179168,0.660707346,3.7699183830000003,3.0314807619999997,50.17489312,39.33151963,16.51768364,65927,0.929512006,7.839721254,82.81068525,100.0
Tennessee,Perry,47135,7891,0,93.09339754,2.9527309589999997,2.15435306,0.7603599040000001,49.46141173,35.31871753,20.11151945,31274,7.095046854,24.76104599,90.17132552,100.0
Texas,El Paso,48141,833592,483505,12.85472989,3.0420157580000002,81.77969558,25.36300732,51.01800401,47.70463248,11.23391299,42075,7.864635874,23.54897655,78.31459278,2.174366481
Tennessee,Chester,47023,17355,13225,86.29789686,9.040622298999999,2.327859407,3.053874964,51.7545376,42.15499856,16.56583117,42376,10.74349896,15.97919328,84.21244753,65.24429397
Maine,Hancock,23009,54483,0,95.26274251,0.58733917,1.304994218,3.226694565,51.30591194,30.34708074,21.37547492,50037,6.434050977,6.163645272,67.48652621,90.11356536
Utah,Beaver,49001,6437,0,88.65931334,0.139816685,10.81249029,4.986795091,48.87369893,45.73559111,13.42240174,48083,3.701117318,8.660785886000001,78.64207431,56.52436265
Tennessee,Wayne,47181,16842,13685,90.49400309,6.69754186,1.852511578,1.2350077190000002,44.55527847,33.31552072,18.032300199999998,34008,8.362475293,21.45339908,89.35413467,100.0
Virginia,Lee,51105,24911,19965,92.94287664,4.122676729,1.798402312,1.3407731520000001,47.48103248,32.30701297,18.62630966,31577,12.26173225,24.57080964,88.36718115,99.56227772
Virginia,Bland,51021,6612,0,94.54022989,4.325468845,0.589836661,0.93768905,43.54204477,28.85662432,19.82758621,47800,6.503772907,10.82251082,83.82526564,100.0
Washington,Walla Walla,53071,59809,42760,72.61114548,1.48305439,20.91324048,9.934959621,48.72009229,41.16771723,16.36710194,48705,6.410393308,11.37946932,71.42198545,17.12458107
Wisconsin,Pepin,55091,7349,0,96.8567152,0.353789631,1.55123146,1.537624167,49.43529732,33.39229827,20.61504967,51346,4.21875,9.134431252,81.65453849,100.0
Wyoming,Niobrara,56027,2498,1995,89.51160929,0.120096077,4.243394716,0.28022417899999996,54.44355484,36.26901521,18.25460368,40640,0.45787545799999996,11.05442177,81.00907029,100.0
Pennsylvania,Centre,42027,159178,0,86.14632675,3.4715852689999998,2.7579188080000003,8.106019676,47.50656498,49.05703049,12.44393069,54407,4.8511216180000005,6.699651315,57.60441881,32.21767647
Florida,Gulf,12045,15851,13170,73.83130402,18.37108069,4.80726768,1.968330074,41.83332282,31.60052994,17.86007192,40822,9.223300971,17.470675699999997,83.28927804,77.08504066
Wisconsin,Dane,55025,516818,383690,80.58310663,5.022851371000001,6.2087620789999995,8.255710908,50.40014086,42.69259198,11.93631027,64773,4.380147172,4.746468128,50.97384381,12.32991786
Michigan,Mackinac,26097,10998,0,74.11347518,2.154937261,1.5184579009999999,2.482269504,49.25440989,27.85961084,25.55919258,40747,11.24341206,10.90064332,80.8911127,77.22487177
Utah,Grand,49019,9428,0,87.92957149,0.254560882,9.864234196,4.879083581000001,48.93932966,35.22486211,15.78277471,43529,7.320842187,8.478617196,72.85054388,25.38753388
New Mexico,Quay,35037,8555,0,50.92928112,1.963763881,44.32495617,2.93395675,50.20455874,32.39041496,23.97428404,28159,2.707930368,16.54046778,84.82248023,41.56619843
Maryland,Washington,24043,149571,113140,81.02974507,9.821422602,4.200680613,5.218926129,49.15926216,37.27393679,15.78113404,56316,7.458015057000001,13.132929699999998,79.90243338,29.48992742
Texas,McMullen,48311,671,0,50.96870343,0.0,48.13710879,6.706408346,45.60357675,44.56035768,28.01788376,57589,15.15151515,18.56540084,83.75527426,100.0
Michigan,Leelanau,26089,21764,17740,90.42455431,0.5008270539999999,4.006616431,3.4322734789999996,50.90056975,27.55008271,27.91306745,59018,6.591282497000001,5.159971133,58.86456579,91.26128616
Ohio,Columbiana,39029,105230,0,94.35237099999999,2.182837594,1.4824669769999999,1.112800532,49.72346289,34.14520574,18.15546897,45389,8.365842241000001,12.37412369,86.06414537,43.86457841
Minnesota,Mille Lacs,27095,25788,19425,89.68900264,0.48859934899999996,2.047463937,1.5278424069999998,49.80611137,36.834962,17.95796494,51232,6.355402872999999,10.12465452,84.3815218,70.82423267
Texas,Dewitt,48123,20660,15560,56.20038722,9.511132623,33.96418199,3.4075508230000002,47.49757986,35.10648596,19.24491772,50582,6.743715001,20.09773556,85.38096221,49.62432204
Wyoming,Converse,56009,14223,0,88.84904732,0.007030865,7.691766857,2.7068832169999997,49.93320678,38.51508121,13.66800253,66737,5.282284231,9.758393473,84.46815187,55.36037013
New Mexico,McKinley,35031,74346,51040,9.061684556,0.469426734,13.73846609,2.181691012,51.67998278,48.96699217,10.55201356,29272,15.72287831,26.1922281,88.99977006,57.37844794
Nebraska,Morrill,31123,4843,0,82.42824695,0.7433409040000001,15.13524675,3.8612430310000003,49.86578567,35.84555028,18.37703903,43942,3.511572227,13.26744534,81.01227913,100.0
Michigan,Houghton,26061,36565,0,92.49282099999999,0.741145905,1.446738685,4.747709558,45.80336387,46.94106386,16.09189115,39080,7.39861276,7.984134391,69.03873075,37.81533253
Washington,King,53033,2079550,0,62.24226395,5.977398957,9.338029862,21.55692337,50.09535717,38.07415066,12.16325647,78800,5.518633522000001,7.543132875,50.94444475,3.2071472919999997
Michigan,Oscoda,26135,8374,6730,95.85622164,0.585144495,1.313589682,1.277764509,48.50728445,29.89013614,26.152376399999998,35175,10.31418597,16.89145793,89.77199743,100.0
Florida,Gadsden,12039,46153,0,32.88410288,55.27051329,10.02751717,5.152427795,52.63146491,36.93367712,15.28178017,38533,9.56728641,21.16418755,82.51831819,65.37972364
Pennsylvania,York,42133,440604,334780,84.72551316,5.254605042,6.649735363,3.599150257,50.56513332,36.83988343,15.84166281,59853,6.240873568,11.46342665,76.88465643,24.72044178
Virginia,Manassas Park City,51685,15827,0,37.47393694,12.63031528,36.52618942,33.23434637,47.008277,43.59006761,6.653187591,75027,4.582843713,17.53392561,69.57922484,0.0
Virginia,King William,51101,16156,0,76.25649913,18.52562515,0.773706363,1.881653875,50.46422382,37.02030205,14.372369400000002,64297,3.940298507,11.65644172,81.39059305,83.21305303
Pennsylvania,Lycoming,42081,116313,0,90.82733658,4.7140044539999995,1.783979435,1.5853773869999999,50.90488595,37.34492275,17.61454008,48731,7.325459453,11.14154685,79.37530987,36.27649404
Virginia,Greensville,51081,11698,0,37.36536160000001,57.49700804,3.8553598910000004,2.470507779,37.9893999,32.749187899999995,14.985467600000002,40559,6.637970095,23.41801386,91.50115473,87.01298701
Ohio,Guernsey,39059,39478,0,95.00734586,1.243730685,1.081615077,0.8384416640000001,50.61299965,36.67865647,17.54394853,41566,9.317520452,15.51850495,86.35031147,61.41891386
Tennessee,Unicoi,47171,17945,0,93.95374756,0.702145444,4.274171078,2.780718863,50.29813318,31.43494009,21.69963778,35390,11.46496815,19.11188179,87.42460796,44.66772238
Maine,Androscoggin,23001,107376,82620,91.31928923,1.551557145,1.733161973,2.986700939,51.04492624,36.99523171,15.84804798,48728,5.812626217999999,10.56015311,79.29616949999999,43.36688269
Montana,Daniels,30019,1787,0,96.8662563,0.0,2.126468942,3.693340795,50.86737549,29.826524900000003,24.06267487,51108,2.030456853,5.171102662,76.27376426,100.0
Indiana,Adams,18001,34813,0,93.74084394,0.70950507,4.403527418,0.9019619109999999,50.38922242,45.3135323,14.45724298,47572,5.4626323370000005,15.75780728,84.39022061,53.67435368
North Dakota,Sheridan,38083,1395,0,97.34767025,0.0,1.075268817,0.43010752700000005,49.31899642,28.53046595,25.23297491,48375,3.945371775,13.14338235,84.55882353,100.0
North Dakota,Stutsman,38093,21108,16530,93.3058556,0.947508054,2.131893121,1.814477923,48.82982755,37.15179079,17.55732424,53685,2.598789605,10.10024718,75.4669047,27.56398104
Indiana,Hendricks,18063,155817,0,86.37953497,5.878691029,3.5252892819999997,4.660595442,50.08118498,39.56371898,12.36642985,73042,5.002108307,6.50233827,65.30884645,17.84692811
Wisconsin,Manitowoc,55071,80178,0,91.50639826,0.527576143,3.5620743839999998,2.523136022,50.21452269,33.83845943,18.57117913,49613,4.845312863,9.100310237999999,80.34108636,38.86201223
Wisconsin,Bayfield,55007,14987,0,85.10709281,0.553813305,1.621405218,1.708147061,48.83565757,27.45045706,23.94074865,48132,6.756206756,5.4982517479999995,70.76923077,100.0
Arizona,Pima,4019,1003338,0,53.27157947,3.199719337,36.10597824,12.90342836,50.80740488,40.0873883,17.80177767,46764,9.214113975,12.25223757,69.19939114,7.523491145
Wisconsin,Columbia,55021,56650,0,93.3239188,1.426301853,3.0079435130000003,2.063548102,49.12797882,35.17740512,16.19770521,61004,4.314671815,7.225680153,77.32406385,60.67073707
Washington,Skagit,53057,120475,0,75.4695995,0.6964100440000001,17.68831708,9.829425192,50.55156672,36.77858477,18.75077817,56433,7.241446174,11.10045208,75.2844963,29.02113754
Minnesota,Benton,27009,39457,0,92.09265783,2.650987151,2.0047139919999997,2.922168437,49.98099197,40.55554148,13.75167904,51841,5.023533249,7.7427376510000006,77.7928488,40.01196328
Texas,Stonewall,48433,1233,0,71.93836172,4.379562044,23.03325223,3.163017032,49.797242499999996,31.46796431,23.84428224,47969,6.91588785,20.54176072,86.45598194,100.0
Indiana,Porter,18127,167016,126020,84.3248551,3.2601666910000002,9.377544666,3.956507161,50.65382957,38.1993342,14.39143555,64874,6.291125787,8.267956802999999,73.87385794,20.75293745
Michigan,Crawford,26039,13840,11155,95.25289017,0.5057803470000001,1.76300578,1.878612717,49.54479769,29.43641618,23.65606936,41034,10.93562232,12.01937046,83.32203390000001,72.58775046
Texas,Van Zandt,48467,53070,39300,84.61089128,2.540041455,10.01695873,5.436216318,50.82720935,35.61334087,19.93216507,46555,5.887826748999999,17.69882482,83.70046461,75.01854352
Florida,Taylor,12123,22582,17955,72.17252679,21.3267204,3.4407935519999997,2.847400585,44.32734036,35.74528385,17.75307767,36195,7.664422579,21.29289216,90.17156863,69.28223305
Utah,Salt Lake,49035,1092518,0,72.56328958,1.569676655,17.73590916,12.41187788,49.76430594,46.44335379,9.620344928,64601,5.064211375,10.23825303,67.19930651,0.903312274
Hawaii,Kauai,15007,70447,0,29.73724928,0.62884154,10.65481852,15.99784235,50.06742658,35.42805229,17.37902253,68224,5.074594359,8.083578718,72.20967287,12.86014518
Texas,Rockwall,48397,88010,59680,72.79286445,5.477786615,16.72537212,8.396773094,51.04647199,40.50448813,11.68958073,89161,5.436442083999999,8.088507755,62.04894747,16.03584513
Florida,Hillsborough,12057,1323059,916010,51.24669421,15.57209467,26.62730838,16.12460215,51.26853753,40.48829266,13.08581099,51681,7.894381277000001,12.19623592,68.56670379,3.512860939
Utah,Daggett,49009,751,590,95.87217044,0.0,2.3968042609999998,2.6631158459999997,42.21038615,34.62050599,20.23968043,75938,4.934210526,4.905660377,85.47169811,100.0
